X;Y;Unique Squirrel ID;Hectare;Shift;Date;Hectare Squirrel Number;Age;Primary Fur Color;Highlight Fur Color;Combination of Primary and Highlight Color;Color notes;Location;Above Ground Sighter Measurement;Specific Location;Running;Chasing;Climbing;Eating;Foraging;Other Activities;Kuks;Quaas;Moans;Tail flags;Tail twitches;Approaches;Indifferent;Runs from;Other Interactions;Lat/Long
-739.768.268.467.857;407.714.608.041.933;6B-PM-1017-02;06B;PM;10172018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9768268467857 40.7714608041933)
-739.708.175.461.804;407.759.228.565.501;13E-AM-1017-10;13E;AM;10172018;10;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9708175461804 40.7759228565501)
-739.699.369.796.844;407.720.350.191.273;10G-PM-1017-04;10G;PM;10172018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9699369796844 40.7720350191273)
-739.599.911.537.509;407.914.452.542.845;33D-AM-1017-04;33D;AM;10172018;4;Adult;Black;;Black+;;Above Ground;5;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9599911537509 40.7914452542845)
-739.526.681.107.152;407.977.012.009.146;42F-PM-1017-01;42F;PM;10172018;1;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;playing;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9526681107152 40.7977012009146)
-73.954.767.265.558;407.973.243.644.491;40E-PM-1017-03;40E;PM;10172018;3;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.954767265558 40.7973243644491)
-739.621.253.644.004;407.912.082.086.879;31C-AM-1017-01;31C;AM;10172018;1;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;8;;TRUE;FALSE;TRUE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9621253644004 40.7912082086879)
-739.767.590.273.554;407.717.561.807.266;6B-PM-1017-07;06B;PM;10172018;7;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;TRUE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9767590273554 40.7717561807266)
-7.395.744.422.055;407.961.046.528.557;38D-AM-1017-04;38D;AM;10172018;4;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.95744422055 40.7961046528557)
-739.579.097.104.326;407.972.273.394.716;39C-AM-1017-03;39C;AM;10172018;3;Adult;Gray;Black;Gray+Black;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9579097104326 40.7972273394716)
-739.590.191.812.452;407.906.166.981.409;32E-PM-1017-08;32E;PM;10172018;8;Adult;Gray;;Gray+;;Ground Plane;FALSE;treed area;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9590191812452 40.7906166981409)
-739.675.917.702.187;407.789.922.281.625;17E-AM-1017-02;17E;AM;10172018;2;Adult;Gray;;Gray+;;Above Ground;8;Shore;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9675917702187 40.7789922281625)
-739.693.719.015.914;407.768.710.160.557;14E-PM-1017-02;14E;PM;10172018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;staring;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9693719015914 40.7768710160557)
-739.706.428.641.753;407.762.933.936.464;13E-AM-1017-07;13E;AM;10172018;7;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9706428641753 40.7762933936464)
-73.972.399.596.842;407.788.765.078.432;15B-PM-1017-04;15B;PM;10172018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;on hill;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.972399596842 40.7788765078432)
-739.690.212.174;407.834.099.404.107;21B-PM-1017-05;21B;PM;10172018;5;Juvenile;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9690212174 40.7834099404107)
-739.562.946.873.694;407.938.593.012.595;36F-AM-1017-01;36F;AM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;runs from (dog);POINT (-73.9562946873694 40.7938593012595)
-739.711.001.278.389;407.787.466.095.841;15C-PM-1017-01;15C;PM;10172018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9711001278389 40.7787466095841)
-73.969.628.583.287;407.704.067.797.932;8H-AM-1017-03;08H;AM;10172018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;2;fence;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.969628583287 40.7704067797932)
-739.710.674.928.906;407.778.757.544.025;15D-PM-1017-06;15D;PM;10172018;6;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;walking;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;stopped and watched me before slowly moving on;POINT (-73.9710674928906 40.7778757544025)
-739.744.917.362.668;4.077.783.887.377;13A-AM-1017-02;13A;AM;10172018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9744917362668 40.77783887377)
-739.551.923.408.239;407.968.302.661.402;40E-PM-1017-01;40E;PM;10172018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9551923408239 40.7968302661402)
-739.507.140.045.973;407.957.700.986.293;41I-PM-1017-01;41I;PM;10172018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;Cinnamon oval on back;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9507140045973 40.7957700986293)
-739.595.886.063.173;407.918.405.182.594;33D-AM-1017-09;33D;AM;10172018;9;Adult;Black;Cinnamon;Black+Cinnamon;;Above Ground;7;;FALSE;FALSE;TRUE;FALSE;FALSE;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;POINT (-73.9595886063173 40.7918405182594)
-739.561.432.836.863;407.982.665.347.234;41C-AM-1017-07;41C;AM;10172018;7;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9561432836863 40.7982665347234)
-73.971.314.838.366;40.774.951.285.041;12E-AM-1017-03;12E;AM;10172018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;8;;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.971314838366 40.774951285041)
-73.960.094.705.031;407.916.066.137.699;33D-AM-1017-01;33D;AM;10172018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;5;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.960094705031 40.7916066137699)
-739.692.660.977.515;407.830.532.310.766;21B-PM-1017-01;21B;PM;10172018;1;Juvenile;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;paused to look at me;POINT (-73.9692660977515 40.7830532310766)
-739.705.409.446.299;407.764.608.087.703;14E-PM-1017-03;14E;PM;10172018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9705409446299 40.7764608087703)
-73.953.092.053.256;407.982.256.930.243;42F-PM-1017-03;42F;PM;10172018;3;;Gray;Cinnamon;Gray+Cinnamon;;;;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.953092053256 40.7982256930243)
-739.532.163.535.175;407.982.970.313.067;42F-PM-1017-04;42F;PM;10172018;4;;Gray;;Gray+;;;;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9532163535175 40.7982970313067)
-739.714.787.178.201;407.798.049.470.745;16B-PM-1017-01;16B;PM;10172018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9714787178201 40.7798049470745)
-739.744.025.383.371;407.777.296.605.765;13A-AM-1017-04;13A;AM;10172018;4;Adult;Gray;;Gray+;;;;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9744025383371 40.7777296605765)
-73.969.370.141.813;407.840.721.191.988;22A-PM-1017-03;22A;PM;10172018;3;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.969370141813 40.7840721191988)
-739.726.236.083.428;407.788.217.771.475;15B-PM-1017-03;15B;PM;10172018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;by water;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9726236083428 40.778821777147506)
-739.654.288.151.266;407.815.953.970.174;21E-AM-1017-02;21E;AM;10172018;2;Adult;Gray;;Gray+;;Above Ground;7;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9654288151266 40.7815953970174)
-739.705.837.974.358;407.758.494.849.673;13E-AM-1017-13;13E;AM;10172018;13;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;on rock;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.97058379743581 40.7758494849673)
-739.703.604.542.938;407.762.690.223.294;13E-AM-1017-04;13E;AM;10172018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9703604542938 40.7762690223294)
-739.575.791.421.589;407.959.934.459.432;38D-AM-1017-06;38D;AM;10172018;6;Adult;Black;Cinnamon;Black+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9575791421589 40.7959934459432)
-739.689.586.689.061;407.839.613.907.139;21B-PM-1017-04;21B;PM;10172018;4;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9689586689061 40.7839613907139)
-739.643.538.221.947;407.917.565.604.735;31A-PM-1017-01;31A;PM;10172018;1;Juvenile;Cinnamon;Gray, White;Cinnamon+Gray, White;"Gray lower back, Gray & Cinnamon selected as Primary with ""lower back"" written in next to Gray. White selected as Highlights. Made executive adjustments.";Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;POINT (-73.9643538221947 40.7917565604735)
-739.570.722.262.693;407.985.706.143.519;40C-AM-1017-04;40C;AM;10172018;4;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;TRUE;TRUE;chasing (#3);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9570722262693 40.7985706143519)
-739.635.140.434.993;407.912.807.969.365;31B-AM-1017-01;31B;AM;10172018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9635140434993 40.7912807969365)
-739.703.781.726.172;407.787.526.130.321;16C-PM-1018-03;16C;PM;10182018;3;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;6;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9703781726172 40.7787526130321)
-739.716.147.061.553;407.813.911.036.179;18A-PM-1018-01;18A;PM;10182018;1;Adult;Gray;;Gray+;;Above Ground;30;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9716147061553 40.7813911036179)
-73.968.381.325.559;407.780.143.443.779;16E-PM-1018-06;16E;PM;10182018;6;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;On a rock;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.968381325559 40.7780143443779)
-739.688.271.202.401;407.809.719.445.309;19C-PM-1018-01;19C;PM;10182018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;TRUE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9688271202401 40.7809719445309)
-739.521.110.154.872;407.978.449.143.313;42G-AM-1018-03;42G;AM;10182018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;stop to look at me—then ran;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9521110154872 40.7978449143313)
-739.700.100.617.602;407.815.739.959.357;19B-PM-1018-01;19B;PM;10182018;1;Adult;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;;Above Ground;20;;TRUE;FALSE;FALSE;FALSE;FALSE;flying;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9700100617602 40.7815739959357)
-73.971.905.618.214;40.776.238.547.063;13D-PM-1018-10;13D;PM;10182018;10;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.971905618214 40.776238547063)
-739.592.038.887.673;40.796.382.675.378;38B-PM-1018-02;38B;PM;10182018;2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;burying nut;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9592038887673 40.796382675378)
-739.511.118.711.108;407.950.813.345.902;40I-AM-1018-01;40I;AM;10182018;1;Adult;Cinnamon;;Cinnamon+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;begging;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9511118711108 40.7950813345902)
-739.721.442.939.797;407.700.750.802.317;7G-PM-1018-03;07G;PM;10182018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9721442939797 40.7700750802317)
-739.532.620.128.307;407.952.475.548.048;39G-AM-1018-01;39G;AM;10182018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;dead (something ran over it);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9532620128307 40.7952475548048)
-739.758.676.144.255;407.701.671.581.939;5D-PM-1018-03;05D;PM;10182018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9758676144255 40.7701671581939)
-73.963.846.339.804;407.834.051.716.226;23F-AM-1018-01;23F;AM;10182018;1;Adult;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;30;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.963846339804 40.7834051716226)
-739.690.828.325.179;407.818.038.172.275;19C-PM-1018-04;19C;PM;10182018;4;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9690828325179 40.7818038172275)
-739.691.050.656.013;407.808.139.538.222;18C-PM-1018-01;18C;PM;10182018;1;;Black;;Black+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9691050656013 40.7808139538222)
-739.718.729.101.676;407.703.692.621.371;7G-PM-1018-05;07G;PM;10182018;5;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9718729101676 40.7703692621371)
-739.712.327.308.512;407.748.702.909.218;12E-PM-1018-06;12E;PM;10182018;6;Juvenile;Cinnamon;;Cinnamon+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9712327308512 40.7748702909218)
-739.593.126.695.714;40.797.533.370.163;39B-AM-1018-01;39B;AM;10182018;1;;;;+;;Above Ground;;;FALSE;FALSE;FALSE;FALSE;FALSE;unknown;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9593126695714 40.797533370163)
-739.534.333.425.633;407.932.564.163.328;37H-AM-1018-03;37H;AM;10182018;3;Adult;Gray;White;Gray+White;;Above Ground;10;in a tree with red berries;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9534333425633 40.7932564163328)
-739.786.481.009.499;407.697.372.811.949;4B-PM-1018-03;04B;PM;10182018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9786481009499 40.7697372811949)
-739.596.964.641.652;407.957.753.591.585;37B-AM-1018-03;37B;AM;10182018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9596964641652 40.7957753591585)
-739.696.001.184.129;407.820.810.673.532;19B-PM-1018-05;19B;PM;10182018;5;Juvenile;Gray;Cinnamon, White;Gray+Cinnamon, White;Gray, Cinnamon & White selected as Primary. Gray & White selected as Highlights. Made executive adjustments.;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9696001184129 40.7820810673532)
-739.684.376.038.582;407.824.275.067.237;20C-PM-1018-09;20C;PM;10182018;9;Adult;Cinnamon;;Cinnamon+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9684376038582 40.7824275067237)
-73.967.832.992.543;407.783.669.913.408;17E-PM-1018-03;17E;PM;10182018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.967832992543 40.7783669913408)
-739.687.395.228.846;407.807.364.481.385;18D-AM-1018-02;18D;AM;10182018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9687395228846 40.7807364481385)
-73.965.509.576.403;407.752.456.763.263;14I-PM-1018-05;14I;PM;10182018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;2;;FALSE;FALSE;TRUE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.96550957640301 40.7752456763263)
-739.649.590.119.935;407.822.107.920.769;21F-AM-1018-01;21F;AM;10182018;1;Adult;Gray;;Gray+;;Above Ground;15;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9649590119935 40.7822107920769)
-739.633.760.173.635;407.818.422.357.619;22G-PM-1018-03;22G;PM;10182018;3;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;chilling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;observed;POINT (-73.96337601736352 40.7818422357619)
-739.502.466.289.084;407.959.228.779.883;41I-AM-1018-02;41I;AM;10182018;2;Juvenile;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;runs off;POINT (-73.9502466289084 40.7959228779883)
-739.720.887.275.538;407.760.799.537.976;13D-PM-1018-08;13D;PM;10182018;8;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9720887275538 40.7760799537976)
-739.644.293.195.773;407.813.829.172.072;21F-AM-1018-02;21F;AM;10182018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9644293195773 40.7813829172072)
-739.579.724.119.943;407.948.709.900.016;37D-AM-1018-01;37D;AM;10182018;1;Juvenile;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9579724119943 40.7948709900016)
-739.717.201.378.775;40.776.120.280.884;13D-PM-1018-02;13D;PM;10182018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9717201378775 40.776120280884)
-739.615.751.148.595;407.954.551.238.146;36A-AM-1018-01;36A;AM;10182018;1;Juvenile;Gray;White;Gray+White;;Above Ground;15;;FALSE;FALSE;FALSE;TRUE;FALSE;eating (red berries);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9615751148595 40.7954551238146)
-739.649.611.089.685;407.814.371.834.837;21F-AM-1018-05;21F;AM;10182018;5;Adult;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;2;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9649611089685 40.7814371834837)
-739.714.289.592.392;407.750.670.702.093;12E-PM-1018-04;12E;PM;10182018;4;Adult;Cinnamon;;Cinnamon+;;Above Ground;10;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9714289592392 40.7750670702093)
-739.632.646.049.622;407.817.401.292.083;22G-AM-1018-05;22G;AM;10182018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9632646049622 40.7817401292083)
-739.635.290.751.183;407.820.936.628.202;22G-AM-1018-02;22G;AM;10182018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9635290751183 40.7820936628202)
