X,Y,Unique Squirrel ID,Hectare,Shift,Date,Age,Primary Fur Color,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Tail flags,Tail twitches,Approaches,Indifferent,Runs from
-739.544.372.297.722,407.942.113.164.104,37G-PM-1007-02,37G,PM,10072018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,False
-739.725.669.210.177,407.681.496.989.029,5H-AM-1007-01,05H,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.646.023.053.207,407.810.680.044.024,20F-PM-1007-14,20F,PM,10072018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.743.292.066.413,407.756.090.404.121,11B-AM-1007-05,11B,AM,10072018,Adult,Gray,False,False,False,True,True,False,False,True,False,True,False,False
-739.738.410.069.766,407.691.686.156.505,5F-PM-1007-06,05F,PM,10072018,Adult,Gray,False,False,False,False,False,False,False,False,True,False,True,False
-739.605.362.268.777,407.939.470.599.346,35C-AM-1007-02,35C,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,True
-739.794.840.520.702,407.709.595.369.804,4A-PM-1007-02,04A,PM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.651.591.861.399,40.781.183.828.857,20F-PM-1007-06,20F,PM,10072018,Juvenile,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.699.088.881.236,407.752.778.351.626,13F-AM-1007-03,13F,AM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.689.051.473.072,407.764.511.282.884,14F-AM-1007-04,14F,AM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.558.370.309.765,407.921.977.208.472,35G-AM-1007-02,35G,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.772.420.734.509,407.730.025.191.407,7A-PM-1007-01,07A,PM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.598.463.837.775,407.834.524.724.254,25I-PM-1007-05,25I,PM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.595.686.513.629,407.906.859.748.696,32E-AM-1007-06,32E,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.591.070.579.246,407.896.776.771.157,31F-PM-1007-05,31F,PM,10072018,Adult,Gray,True,False,False,False,True,False,False,False,False,False,False,True
-739.521.655.419.974,407.948.785.497.717,39H-AM-1007-04,39H,AM,10072018,Adult,Cinnamon,False,False,False,True,True,False,False,False,False,False,False,False
-739.640.526.358.598,407.907.411.574.825,30B-AM-1007-01,30B,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.622.752.768.962,407.814.921.913.101,22H-PM-1007-02,22H,PM,10072018,Adult,Cinnamon,False,False,False,False,False,True,False,True,False,False,True,False
-739.795.454.787.631,407.688.026.892.741,3B-PM-1007-09,03B,PM,10072018,Adult,Unknown,False,False,False,False,False,False,False,False,False,False,True,False
-739.699.135.187.297,407.782.354.186.163,16D-AM-1007-03,16D,AM,10072018,Adult,Unknown,False,False,True,False,False,False,False,False,False,False,False,True
-739.683.370.417.551,4.078.135.983.505,19D-AM-1007-02,19D,AM,10072018,Adult,Gray,False,False,True,False,True,False,False,False,True,False,False,False
-739.648.167.334.089,407.811.164.976.329,20F-PM-1007-02,20F,PM,10072018,Adult,Gray,False,False,False,True,True,False,False,False,True,False,False,True
-739.676.246.014.119,40.786.355.136.088,24A-PM-1007-05,24A,PM,10072018,Juvenile,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.636.234.953.334,407.775.138.547.689,18I-PM-1007-06,18I,PM,10072018,Adult,Cinnamon,False,False,False,False,True,False,False,False,False,False,True,False
-739.675.718.059.539,407.786.049.141.486,17F-AM-1007-06,17F,AM,10072018,Juvenile,Cinnamon,False,False,True,False,False,False,False,False,False,False,True,False
-739.701.630.539.326,407.779.553.961.101,15D-AM-1007-04,15D,AM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.638.312.025.305,407.903.826.659.569,30B-AM-1007-07,30B,AM,10072018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,False,True
-73.968.446.056.806,40.785.824.818.871,24A-PM-1007-01,24A,PM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-73.959.874.668.294,407.907.004.233.491,32E-AM-1007-09,32E,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,True,False,False
-739.736.164.871.197,407.725.695.048.569,8D-PM-1007-04,08D,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,False,False
-739.787.015.184.662,407.690.114.585.688,3B-PM-1007-06,03B,PM,10072018,Juvenile,Unknown,False,False,False,True,False,False,False,False,False,False,True,False
-739.651.250.402.583,407.812.884.929.069,20F-PM-1007-04,20F,PM,10072018,Juvenile,Gray,False,False,True,False,True,False,False,False,False,False,False,False
-739.597.593.485.091,407.937.528.403.249,35C-AM-1007-04,35C,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.711.178.122.133,407.672.642.958.437,4I-PM-1007-01,04I,PM,10072018,Adult,Black,True,False,False,False,True,False,False,False,False,False,False,True
-739.799.594.281.222,407.701.978.146.968,4A-AM-1007-05,04A,AM,10072018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.546.123.259.441,407.941.434.862.099,37G-PM-1007-05,37G,PM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.694.938.608.335,407.745.700.102.115,12F-PM-1007-03,12F,PM,10072018,Adult,Cinnamon,False,False,False,True,True,False,False,False,False,False,True,False
-739.699.134.052.609,40.774.446.589.038,12F-PM-1007-14,12F,PM,10072018,Adult,Gray,False,False,True,True,True,False,False,False,False,True,True,False
-739.614.972.757.332,407.921.404.951.324,33C-PM-1007-02,33C,PM,10072018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.697.583.235.533,407.787.320.391.004,16D-AM-1007-05,16D,AM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.699.124.811.406,407.743.016.981.538,12F-PM-1007-07,12F,PM,10072018,Adult,Gray,True,True,True,False,True,False,False,True,False,False,True,False
-739.652.746.477.521,407.809.326.848.536,20F-PM-1007-07,20F,PM,10072018,Adult,Gray,True,False,False,False,False,False,False,True,False,False,False,True
-73.963.716.747.038,407.892.160.137.944,29C-AM-1007-01,29C,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.639.048.209.454,407.777.373.345.558,18I-PM-1007-02,18I,PM,10072018,Adult,Gray,False,False,True,True,True,False,False,False,False,False,True,False
-739.792.814.244.424,40.770.503.194.056,4A-AM-1007-04,04A,AM,10072018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,True,False
-739.714.045.891.597,407.715.418.333.976,9G-AM-1007-03,09G,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.730.813.162.152,407.779.315.720.879,14B-AM-1007-02,14B,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.597.845.469.964,407.906.179.303.448,32E-AM-1007-11,32E,AM,10072018,Adult,Gray,False,True,False,False,False,False,False,False,False,False,False,False
-739.536.198.726.174,407.980.135.102.228,41E-AM-1007-03,41E,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.575.258.627.966,40.787.715.550.749,30H-AM-1007-03,30H,AM,10072018,Adult,Cinnamon,False,False,False,False,True,False,False,False,True,False,True,False
-739.766.477.027.266,407.712.737.417.779,6C-AM-1007-04,06C,AM,10072018,Adult,Gray,False,True,True,False,False,False,False,False,False,False,True,False
-7.395.431.338.448,407.940.537.582.585,37G-PM-1007-08,37G,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.784.685.928.652,407.669.924.015.341,1D-PM-1007-05,01D,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.671.534.029.191,407.810.849.804.467,20D-AM-1007-02,20D,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,False,False
-739.679.833.225.379,407.738.547.093.402,12H-PM-1007-05,12H,PM,10072018,Unknown,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.743.060.404.813,407.687.901.781.431,5F-PM-1007-02,05F,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.691.692.160.865,407.725.330.502.929,10H-PM-1007-02,10H,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,False,False
-739.771.924.901.559,407.666.722.729.471,1E-PM-1007-01,01E,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,True,False,False
-739.562.177.305.881,407.983.413.276.331,41C-PM-1007-03,41C,PM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.564.777.440.695,407.993.068.355.401,42C-AM-1007-01,42C,AM,10072018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,True
-739.636.740.170.308,407.903.538.224.977,30B-AM-1007-12,30B,AM,10072018,Adult,Gray,False,False,True,False,True,False,False,False,False,False,False,True
-739.611.355.303.487,40.793.069.353.224,34C-AM-1007-02,34C,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.700.785.314.537,40.777.714.111.862,15D-AM-1007-01,15D,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.573.325.001.041,407.874.662.104.558,30H-AM-1007-01,30H,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.688.773.306.324,407.766.669.852.358,15F-AM-1007-05,15F,AM,10072018,Adult,Gray,True,True,False,False,False,False,False,False,False,False,False,True
-739.573.119.777.312,407.875.347.862.766,30H-AM-1007-02,30H,AM,10072018,Adult,Gray,False,False,False,True,False,False,False,False,True,False,False,False
-739.743.970.455.533,407.687.880.243.986,5F-PM-1007-01,05F,PM,10072018,Adult,Gray,False,False,False,True,False,False,False,False,True,False,True,False
-739.777.206.733.344,407.668.595.585.487,1D-PM-1007-07,01D,PM,10072018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,True,False
-73.959.701.727.877,40.790.660.026.971,32E-AM-1007-03,32E,AM,10072018,Adult,Black,True,False,False,False,False,False,False,False,False,False,False,False
-739.720.323.148.189,407.729.703.459.618,10E-PM-1007-01,10E,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.590.551.473.416,407.891.607.060.794,31F-PM-1007-02,31F,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,False,True
-739.604.476.047.877,407.938.014.328.732,35C-AM-1007-03,35C,AM,10072018,Adult,Unknown,False,False,False,False,True,False,False,False,False,False,False,False
-739.684.752.839.242,407.765.816.261.518,15F-AM-1007-01,15F,AM,10072018,Adult,Gray,True,False,False,True,True,False,False,False,False,False,True,True
-7.395.827.701.417,407.856.610.238.891,28I-PM-1007-01,28I,PM,10072018,Adult,Gray,True,False,True,False,False,False,False,False,False,False,True,False
-739.673.803.508.629,407.785.245.025.508,17F-AM-1007-01,17F,AM,10072018,Adult,Gray,False,False,True,True,False,False,False,True,False,False,True,False
-739.668.230.576.555,407.870.637.233.327,25B-PM-1007-02,25B,PM,10072018,Adult,Gray,False,False,True,False,True,False,False,False,False,False,True,False
-739.653.343.572.865,407.775.286.924.617,17H-PM-1007-01,17H,PM,10072018,Adult,Gray,False,False,True,True,False,False,False,True,False,False,False,True
-739.600.963.639.087,407.934.962.325.313,34C-AM-1007-01,34C,AM,10072018,Adult,Black,True,False,False,False,False,False,False,True,False,False,False,True
-739.596.820.155.238,407.932.886.803.231,34D-PM-1007-03,34D,PM,10072018,Adult,Gray,False,False,False,True,False,False,False,False,True,False,False,True
-739.674.931.070.324,407.783.693.690.954,17F-AM-1007-04,17F,AM,10072018,Adult,Cinnamon,False,False,False,True,False,True,False,False,False,False,True,False
-739.766.317.094.163,407.734.230.472.026,8B-AM-1007-05,08B,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.806.905.259.671,407.681.152.210.858,1A-AM-1007-03,01A,AM,10072018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,True,False
-73.979.381.450.452,407.709.033.697.887,4A-PM-1007-01,04A,PM,10072018,Adult,Gray,True,False,True,True,True,False,False,False,True,False,True,False
-73.974.275.954.985,407.754.723.879.307,11B-AM-1007-02,11B,AM,10072018,Adult,Gray,False,True,False,False,False,False,False,False,False,False,False,False
-739.647.219.419.257,407.812.084.402.932,20F-PM-1007-03,20F,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.743.877.909.071,407.754.706.115.974,11B-AM-1007-03,11B,AM,10072018,Adult,Gray,False,True,False,False,False,False,False,False,False,False,False,False
-739.800.271.487.863,407.702.554.167.042,4A-PM-1007-06,04A,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,False,False
-739.735.533.713.513,407.690.605.609.001,5F-PM-1007-05,05F,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.660.267.365.885,40.776.444.395.505,16H-AM-1007-01,16H,AM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.591.513.028.486,407.835.978.067.328,25I-PM-1007-01,25I,PM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-73.970.996.228.532,407.715.540.712.285,9G-PM-1007-02,09G,PM,10072018,Adult,Gray,True,False,False,False,True,False,False,False,False,False,False,False
-739.744.226.682.925,407.755.625.717.273,11B-AM-1007-04,11B,AM,10072018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,False,False
-739.698.130.452.581,407.745.000.645.436,12F-PM-1007-15,12F,PM,10072018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.729.786.570.879,407.778.238.570.396,14B-AM-1007-01,14B,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.708.781.504.528,407.724.138.070.355,10F-AM-1007-03,10F,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.737.329.655.838,407.726.424.441.344,8D-PM-1007-02,08D,PM,10072018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.695.685.186.489,407.788.293.026.327,16D-AM-1007-04,16D,AM,10072018,Adult,Gray,False,False,True,False,False,False,False,True,False,False,False,True
-73.968.891.673.893,407.767.001.471.729,15F-AM-1007-06,15F,AM,10072018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.632.993.246.327,407.888.199.519.656,29C-AM-1007-05,29C,AM,10072018,Adult,Black,False,False,False,False,True,False,False,False,False,False,False,False
-739.531.041.906.469,407.919.916.819.219,36I-PM-1007-02,36I,PM,10072018,Adult,Gray,True,True,False,False,True,False,False,False,True,True,True,False
-739.794.481.602.391,40.770.638.572.864,4A-AM-1007-03,04A,AM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.775.571.403.892,407.665.316.585.198,1E-PM-1007-03,01E,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-73.962.800.448.652,407.915.532.640.139,31B-PM-1007-03,31B,PM,10072018,Juvenile,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.743.509.423.821,407.690.043.677.328,5F-AM-1007-02,05F,AM,10072018,Adult,Gray,True,True,False,False,True,False,False,False,False,False,False,False
-739.657.764.490.284,407.811.923.229.286,20F-PM-1007-10,20F,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.528.429.238.071,407.922.651.848.867,36I-PM-1007-09,36I,PM,10072018,Juvenile,Gray,True,True,False,False,False,False,False,False,True,False,False,False
-739.530.587.825.442,407.919.087.309.222,36I-PM-1007-03,36I,PM,10072018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-73.973.425.927.351,407.781.929.919.344,14B-AM-1007-03,14B,AM,10072018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,False
