Hectare;Shift;Date;Age;Primary Fur Color;Running;Chasing;Climbing;Eating;Foraging;Kuks;Quaas;Tail flags;Tail twitches;Approaches;Indifferent;Runs from;Hectare Conditions;Number of Squirrels;Weather;Dogs
22G;AM;10182018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;0.0;51.0;0.0
22G;AM;10182018;Juvenile;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;0.0;51.0;0.0
22G;PM;10182018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Moderate;0.0;64.5;1.0
22G;PM;10182018;Adult;Gray;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;Moderate;0.0;64.5;1.0
23A;AM;10182018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;1.0;22.0;1.0
23A;AM;10182018;Juvenile;Black;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;22.0;1.0
23A;AM;10182018;Juvenile;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;22.0;1.0
23A;AM;10182018;Juvenile;Cinnamon;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;22.0;1.0
23A;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;1.0;22.0;1.0
23F;AM;10182018;Adult;Cinnamon;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;1.0;80.0;1.0
32A;AM;10182018;Adult;Gray;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm, Busy;6.0;56.0;1.0
32A;AM;10182018;Adult;Gray;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm, Busy;6.0;56.0;1.0
32A;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm, Busy;6.0;56.0;1.0
32A;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;Calm, Busy;6.0;56.0;1.0
32A;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm, Busy;6.0;56.0;1.0
33A;PM;10182018;Adult;Gray;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;2.0;45.0;0.0
33A;PM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;2.0;45.0;0.0
33A;PM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;2.0;45.0;0.0
33A;PM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;2.0;45.0;0.0
36A;AM;10182018;Juvenile;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;0.0;45.0;1.0
36A;AM;10182018;Juvenile;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;0.0;45.0;1.0
37B;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;2.0;45.0;1.0
37B;AM;10182018;Adult;Black;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Busy;2.0;45.0;1.0
37B;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;2.0;45.0;1.0
37B;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;2.0;45.0;1.0
37B;AM;10182018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;2.0;45.0;1.0
37B;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Busy;2.0;45.0;1.0
37D;AM;10182018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;0.0;64.0;1.0
37D;AM;10182018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;0.0;64.0;1.0
37H;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;3.0;45.0;1.0
37H;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;45.0;1.0
37H;AM;10182018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;3.0;45.0;1.0
37H;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Calm;3.0;45.0;1.0
38B;PM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;7.0;80.0;1.0
38B;PM;10182018;Adult;Cinnamon;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;7.0;80.0;1.0
38F;AM;10182018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;3.0;60.0;1.0
38F;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
38F;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;3.0;60.0;1.0
38F;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;3.0;60.0;1.0
38F;AM;10182018;Adult;Cinnamon;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;3.0;60.0;1.0
38F;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;3.0;60.0;1.0
39B;AM;10182018;Unknown;Unknown;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;8.0;54.0;1.0
39E;AM;10182018;Adult;Gray;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;Busy;6.0;50.0;1.0
39E;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;6.0;50.0;1.0
39E;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;6.0;50.0;1.0
39E;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;Busy;6.0;50.0;1.0
39E;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;6.0;50.0;1.0
39G;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;1.0;55.0;0.0
39G;AM;10182018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;55.0;0.0
40I;AM;10182018;Adult;Cinnamon;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;3.0;72.0;1.0
40I;AM;10182018;Adult;Cinnamon;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;3.0;72.0;1.0
41I;AM;10182018;Juvenile;Gray;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;4.0;53.0;1.0
41I;AM;10182018;Juvenile;Cinnamon;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Busy;4.0;53.0;1.0
42G;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;6.0;55.0;0.0
42G;AM;10182018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;Calm;6.0;55.0;0.0
42G;AM;10182018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;6.0;55.0;0.0
01B;PM;10192018;Juvenile;Cinnamon;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Juvenile;Gray;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Adult;Cinnamon;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;10.0;8.0;1.0
01B;PM;10192018;Juvenile;Gray;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;10.0;8.0;1.0
01F;PM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;2.0;56.0;0.0
01F;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;2.0;56.0;0.0
01F;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Busy;2.0;56.0;0.0
02A;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;Calm;7.0;73.0;1.0
02A;PM;10192018;Juvenile;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;7.0;73.0;1.0
02A;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Calm;7.0;73.0;1.0
02A;PM;10192018;Juvenile;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;7.0;73.0;1.0
02A;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;7.0;73.0;1.0
02A;PM;10192018;?;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;7.0;73.0;1.0
10F;PM;10192018;Adult;Black;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Black;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;15.0;79.0;1.0
10F;PM;10192018;Juvenile;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Black;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;15.0;79.0;1.0
10F;PM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;15.0;79.0;1.0
10F;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;15.0;79.0;1.0
13C;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Moderate;11.0;64.0;0.0
13C;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;Moderate;11.0;64.0;0.0
13C;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Moderate;11.0;64.0;0.0
13C;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Moderate;11.0;64.0;0.0
13C;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Moderate;11.0;64.0;0.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
14D;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;5.0;70.0;1.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Juvenile;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Unknown;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Unknown;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
15G;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;0.0;57.0;0.0
16A;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;4.0;49.0;1.0
16A;PM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;;4.0;49.0;1.0
16A;PM;10192018;Juvenile;Gray;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;4.0;49.0;1.0
16A;PM;10192018;Adult;Cinnamon;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;4.0;49.0;1.0
16A;PM;10192018;Unknown;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;4.0;49.0;1.0
16A;PM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;4.0;49.0;1.0
16A;PM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;4.0;49.0;1.0
19B;AM;10192018;Juvenile;Gray;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Calm;0.0;67.0;1.0
19B;AM;10192018;Juvenile;Gray;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;Calm;0.0;67.0;1.0
21A;AM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Adult;Gray;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Adult;Gray;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Juvenile;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Adult;Gray;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Adult;Gray;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21A;AM;10192018;Adult;Gray;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Calm;3.0;60.0;1.0
21B;AM;10192018;Unknown;Unknown;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Busy;1.0;70.0;1.0
21B;AM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;70.0;1.0
21B;AM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;70.0;1.0
21B;AM;10192018;Juvenile;Gray;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;70.0;1.0
21B;AM;10192018;Adult;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;70.0;1.0
21B;AM;10192018;Juvenile;Gray;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;70.0;1.0
21B;AM;10192018;Adult;Gray;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;70.0;1.0
23C;AM;10192018;Adult;Gray;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Busy;1.0;65.0;1.0
